,Period No.,Pair No.,Round Trip No.,Start Date,End Date,crypto 1,crypto 2,crypto 1 return,crypto 2 return,crypto 1 Long/Short,crypto 2 Long/Short,Quantity,Total Return
0,1,1,1,2019-02-20,2019-03-01,CRYPTO:PIVXUSD,CRYPTO:MKRUSD,-0.0746953796329648,-0.026508979082796147,1,-1,0.008843881130178,-0.06464365907943058
1,1,2,1,2019-02-11,2019-03-01,CRYPTO:XTZUSD,CRYPTO:BNBUSD,0.0713558238441594,-0.1974052177707304,1,-1,0.3253297178006369,-0.3348360629122178
2,1,3,1,2019-01-14,2019-03-01,CRYPTO:LINKUSD,CRYPTO:ARDRUSD,0.11253933434633534,0.07844585687645078,-1,1,0.4225946292143652,0.22215520013458617
3,1,4,1,2019-01-04,2019-03-01,CRYPTO:LINKUSD,CRYPTO:ARKUSD,-0.006153747796309839,0.2560138760385855,-1,1,0.0856460145477126,0.030984574121292956
4,1,5,1,2019-01-14,2019-03-01,CRYPTO:LINKUSD,CRYPTO:WAVESUSD,0.11253933434633534,-0.01839007485735089,-1,1,0.0634630113370255,0.15678580074325385
5,1,6,1,2019-01-04,2019-03-01,CRYPTO:LINKUSD,CRYPTO:KMDUSD,-0.006153747796309839,0.3268522828679499,-1,1,0.0839879713397632,0.07348237851737713
6,1,7,1,2019-01-15,2019-03-01,CRYPTO:LINKUSD,CRYPTO:WTCUSD,0.15589415442813914,-0.02746094682352762,-1,1,0.0158484396162839,0.29933258811319235
7,1,8,1,2019-01-13,2019-03-01,CRYPTO:LINKUSD,CRYPTO:LSKUSD,0.034233747952066795,0.04509905209468679,-1,1,0.0200890018301077,0.0695362103939149
8,1,9,1,2019-01-13,2019-03-01,CRYPTO:LINKUSD,CRYPTO:MKRUSD,0.034233747952066795,0.5972170027630923,-1,1,0.0005551711511561,0.4540792594239897
9,1,10,1,2019-01-04,2019-03-01,CRYPTO:LINKUSD,CRYPTO:ICXUSD,-0.006153747796309839,0.06923035998184246,-1,1,0.0700951747687912,-0.005955674666434953
10,1,11,1,2019-02-13,2019-03-01,CRYPTO:XMRUSD,CRYPTO:MKRUSD,-0.009278350515463996,-0.22122713865605115,1,-1,0.2764860299649154,-0.3403247892350635
11,1,12,1,2019-01-02,2019-03-01,CRYPTO:MIOTAUSD,CRYPTO:BCHUSD,0.24433893003271123,-0.23235294117647054,-1,1,0.0015545034759157,0.10129222492207356
12,1,13,1,2019-02-19,2019-03-01,CRYPTO:MIOTAUSD,CRYPTO:MKRUSD,-0.041016554298186514,-0.0696055284295376,1,-1,0.0025456900885791,-0.13010587828468517
13,1,14,1,2019-02-20,2019-03-01,CRYPTO:QTUMUSD,CRYPTO:MKRUSD,-0.0178148552379499,-0.026508979082796147,1,-1,0.0396414012706215,-0.051696805363063925
14,1,15,1,2019-01-14,2019-03-01,CRYPTO:ARDRUSD,CRYPTO:LINKUSD,0.07844585687645078,0.11253933434633534,1,-1,1.6163702491565293,0.22088224752949145
15,1,16,1,2019-02-06,2019-03-01,CRYPTO:ARDRUSD,CRYPTO:XLMUSD,-0.1787310679211338,0.15118393799933716,-1,1,2.7350704330516185,0.17801499136010313
16,1,17,1,2019-01-06,2019-03-01,CRYPTO:ARKUSD,CRYPTO:USDTUSD,0.2204261598303625,0.01543026706231454,1,-1,77.37138486091352,0.03329650821561168
17,1,18,1,2019-02-23,2019-03-01,CRYPTO:ARKUSD,CRYPTO:MKRUSD,-0.11218745982272837,0.08698124837204768,1,-1,0.0060787263166056,0.12411856472889261
18,1,19,1,2019-02-10,2019-03-01,CRYPTO:ARKUSD,CRYPTO:XLMUSD,-0.011623830279277492,0.06758927775940404,-1,1,14.536620055639265,0.08373888784223986
19,1,20,1,2019-01-01,2019-03-01,CRYPTO:BNTUSD,CRYPTO:WAVESUSD,-0.19524234523043693,0.14816644986375704,1,-1,0.7260845738994649,0.14345812170671518
20,1,21,1,2019-01-16,2019-03-01,CRYPTO:BNTUSD,CRYPTO:REPUSD,-0.07492859380986572,0.07465773130286757,1,-1,0.0930573013461384,0.05768323895808142
21,1,22,1,2019-02-13,2019-03-01,CRYPTO:BNTUSD,CRYPTO:MKRUSD,0.0252008364455385,-0.22122713865605115,1,-1,0.0064473790159864,-0.3804887766985091
22,1,23,1,2019-01-19,2019-03-01,CRYPTO:ETCUSD,CRYPTO:REPUSD,0.026905829596412634,0.27138721759469187,1,-1,0.3675928378668655,0.3429350582692176
23,1,24,1,2019-02-13,2019-03-01,CRYPTO:ETCUSD,CRYPTO:MKRUSD,0.12254901960784315,-0.22122713865605115,1,-1,0.0257102926101624,-0.2890727884809067
24,1,25,1,2019-01-17,2019-03-01,CRYPTO:ETHUSD,CRYPTO:REPUSD,0.05525926589880337,0.15066166646471413,1,-1,10.039823150480132,0.20108053999969935
25,1,26,1,2019-02-19,2019-03-01,CRYPTO:BATUSD,CRYPTO:MKRUSD,0.17137331676671752,-0.0696055284295376,1,-1,0.0004216285532198,0.02596687978556208
26,1,27,1,2019-01-10,2019-03-01,CRYPTO:TRXUSD,CRYPTO:MANAUSD,0.09245630420892048,0.10547083550198688,-1,1,0.702482279112918,0.19818776684864037
27,1,28,1,2019-02-18,2019-03-01,CRYPTO:STEEMUSD,CRYPTO:MKRUSD,0.176874857804445,-0.1747155509302556,1,-1,0.0050430138911185,-0.27647575198172597
28,1,29,1,2019-01-01,2019-03-01,CRYPTO:WAVESUSD,CRYPTO:PIVXUSD,0.14816644986375704,-0.13349678490432715,-1,1,0.8828222262435355,0.18749101933714457
29,1,30,1,2019-01-01,2019-03-01,CRYPTO:WAVESUSD,CRYPTO:XMRUSD,0.14816644986375704,0.001876563803169251,-1,1,0.0268577809363819,0.21122549091448245
30,1,31,1,2019-01-01,2019-03-01,CRYPTO:WAVESUSD,CRYPTO:BNTUSD,0.14816644986375704,-0.19524234523043693,-1,1,1.1941325284442068,0.15974181824450268
31,1,32,1,2019-01-01,2019-03-01,CRYPTO:WAVESUSD,CRYPTO:ETHUSD,0.14816644986375704,-0.020413257523228423,-1,1,0.0106696626348839,0.1682576617276581
32,1,33,1,2019-01-01,2019-03-01,CRYPTO:WAVESUSD,CRYPTO:STEEMUSD,0.14816644986375704,0.43195743296326916,-1,1,1.5575604582047065,0.36460572416103215
33,1,34,1,2019-01-01,2019-03-01,CRYPTO:WAVESUSD,CRYPTO:OMGUSD,0.14816644986375704,-0.059492114721783174,-1,1,0.3996186422998695,0.23237151526553682
