,Period No.,Pair No.,Round Trip No.,Start Date,End Date,crypto 1,crypto 2,crypto 1 return,crypto 2 return,crypto 1 Long/Short,crypto 2 Long/Short,Quantity,Total Return
0,1,1,1,2019-02-11,2019-03-01,CRYPTO:XTZUSD,CRYPTO:BNBUSD,0.0713558238441594,-0.1974052177707304,1,-1,0.3253297178006369,-0.3348360629122178
1,1,2,1,2019-01-14,2019-01-28,CRYPTO:LINKUSD,CRYPTO:ARDRUSD,0.14675550030032414,-0.015011329759418102,-1,1,0.4225946292143652,0.27963971856911046
2,1,3,1,2019-01-14,2019-01-27,CRYPTO:LINKUSD,CRYPTO:WAVESUSD,0.11460505377405183,-0.023772842093928714,-1,1,0.0634630113370255,0.15703210394214168
3,1,4,1,2019-01-04,2019-01-10,CRYPTO:LINKUSD,CRYPTO:KMDUSD,0.17802996431027052,-0.13007135318522656,-1,1,0.0839879713397632,0.2766860710710606
4,1,4,2,2019-01-11,2019-03-01,CRYPTO:LINKUSD,CRYPTO:KMDUSD,0.00022190878930505864,0.5247854789913529,-1,1,0.0839879713397632,0.1193685670147831
5,1,5,1,2019-01-15,2019-01-27,CRYPTO:LINKUSD,CRYPTO:WTCUSD,0.15785895795322002,-0.08497674369459929,-1,1,0.0158484396162839,0.2992215453908197
6,1,6,1,2019-01-13,2019-03-01,CRYPTO:LINKUSD,CRYPTO:LSKUSD,0.034233747952066795,0.04509905209468679,-1,1,0.0200890018301077,0.0695362103939149
7,1,7,1,2019-01-13,2019-02-04,CRYPTO:LINKUSD,CRYPTO:MKRUSD,0.12189329847986319,0.016236464239475445,-1,1,0.0005551711511561,0.1714176271347944
8,1,8,1,2019-01-04,2019-01-10,CRYPTO:LINKUSD,CRYPTO:ICXUSD,0.17802996431027052,-0.12049211989915454,-1,1,0.0700951747687912,0.33090663202665005
9,1,8,2,2019-01-11,2019-03-01,CRYPTO:LINKUSD,CRYPTO:ICXUSD,0.00022190878930505864,0.20718375774255726,-1,1,0.0700951747687912,0.01586952354721202
10,1,9,1,2019-02-13,2019-03-01,CRYPTO:XMRUSD,CRYPTO:MKRUSD,-0.009278350515463996,-0.22122713865605115,1,-1,0.2764860299649154,-0.3403247892350635
11,1,10,1,2019-01-02,2019-03-01,CRYPTO:MIOTAUSD,CRYPTO:BCHUSD,0.24433893003271123,-0.23235294117647054,-1,1,0.0015545034759157,0.10129222492207356
